site,file_offset,target,target_scope,ida_caller,structural_caller,caller_confidence
0x00139C40,0x00167C40,0x0012D408,main-internal,0x00139B5C:sub_139B5C,0x00139B5C,ida-container
0x00139C68,0x00167C68,0x0012D298,main-internal,0x00139B5C:sub_139B5C,0x00139B5C,ida-container
0x00139C70,0x00167C70,0x0012D298,main-internal,0x00139B5C:sub_139B5C,0x00139B5C,ida-container
0x00139C9C,0x00167C9C,0x0012D298,main-internal,0x00139C88:sub_139C88,0x00139C88,ida-container
0x00139CB0,0x00167CB0,0x0012D298,main-internal,0x00139C88:sub_139C88,0x00139C88,ida-container
0x00139CC8,0x00167CC8,0x0012D298,main-internal,0x00139C88:sub_139C88,0x00139C88,ida-container
0x00139CD4,0x00167CD4,0x0012D298,main-internal,0x00139C88:sub_139C88,0x00139C88,ida-container
0x00139DAC,0x00167DAC,0x001E56F8,main-internal,0x00139C88:sub_139C88,0x00139CE0,ida-container
0x00139DC0,0x00167DC0,0x00127854,main-internal,0x00139C88:sub_139C88,0x00139CE0,ida-container
0x00139DE8,0x00167DE8,0x00149FB8,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139DFC,0x00167DFC,0x0012D408,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139E24,0x00167E24,0x001E6130,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139E50,0x00167E50,0x001E6130,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139E5C,0x00167E5C,0x001E5D20,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139E68,0x00167E68,0x0014A0D8,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139E74,0x00167E74,0x001E6130,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139E80,0x00167E80,0x001E5D20,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139E90,0x00167E90,0x001E5F08,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139E98,0x00167E98,0x001E5F08,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139EA0,0x00167EA0,0x001E56AC,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
0x00139EC8,0x00167EC8,0x0012D13C,main-internal,0x00139DE0:sub_139DE0,0x00139DE0,ida-container
